,unique_id,skybg,skybgstd,x0peak,y0peak,x0col,y0col,Rp,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,C1,C2,BGmedian,A_e,A0,A1,A3,S3,G,sigma_psi,M20,H
3834,egs39534,-0.00089274,0.00468697,52.67259863,62.23892566,52.80882577,62.108181,5.37120878,0.84978971,0.75823348,178.16119378,0.00516521,2.99999124,3.43360239,43.49720249,51.91650222,59.63998018,0.01064743,1.22231669,0.16363119,0.33922042,25.74491287,0.31256145,1.06617574,1.40099678,1.78548953,2.22630259,2.71777061,3.23085629,3.73020734,4.1956542,4.61884319,0.47636255,0.23032042,0.47804997,0.01479564,0.08789304,0.0,0.12947429,0.77722246,0.32811015,0.23377252,-inf,0.60592658
3835,egs39535,3.836e-05,0.00677418,31.50055488,30.00395497,31.33293721,30.44280135,14.46452492,1.25187143,0.67495851,134.70159014,0.00504097,10.61765446,1.22506249,11.66064766,30.69403707,29.54951323,0.00470134,14.2171837,1.53406365,0.31488249,123.73176766,2.53073854,2.39953459,3.62017759,4.90613568,5.82113797,6.70708267,7.89100729,9.0264231,10.28369806,11.46492903,0.45341944,0.23283771,0.40148368,0.0026676,0.22709893,0.0,0.27721585,1.01935672,0.36797485,0.60306309,-0.70914447,0.82972003
3836,egs39541,-0.00045895,0.00292898,32.52304195,32.51103749,32.98353385,34.23258579,14.96877402,3.73941372,1.62643475,83.58559832,0.0240406,6.2203576,0.50000929,23.98723692,32.02316576,33.17581326,0.01973664,6.60145993,0.28665216,0.42536841,85.08670524,2.86200182,2.77230548,4.23330678,5.06798487,6.09601412,6.85475059,7.76709357,8.98390633,10.00231692,11.70011212,0.37342087,0.23219837,0.19841657,0.00102048,0.15928586,0.0,0.09214929,0.82090635,0.45829112,0.54210949,-0.91112576,0.90151771
3837,egs39544,0.00044674,0.00407502,26.6094866,28.59821291,26.7553903,28.33908414,13.06741823,1.82292174,0.82732974,154.07610782,0.01325889,5.74986436,0.50000047,44.24082904,26.3663014,27.48517501,0.0107889,6.21780439,0.23299369,0.54938369,169.52373823,1.67370961,2.45199989,4.18105749,5.12453984,6.23069018,7.13994385,8.22817601,9.18918244,10.09732157,10.90988727,0.38292005,0.18412547,0.40763217,0.00242592,0.3323413,0.0,0.27906439,0.79782227,0.45030908,0.27603662,-1.01444898,0.84608496
3838,egs39547,-0.00039277,0.00274018,11.71201915,62.57811473,11.39095822,62.51825406,4.89345413,1.04834775,0.43129121,164.68989897,0.00528941,2.0,49.99216706,121.37348322,10.51372142,62.45788637,6.59e-06,90.50961636,21.0,1.0,93.50858589,0.11069104,1.0,1.0,1.51017562,1.85173572,2.10869996,2.34010956,2.56551989,2.79956559,3.06432286,0.44709065,0.16231973,0.45165279,0.02402248,0.15074274,0.0,0.25386826,1.33445179,0.37895985,0.22463072,0.14964848,0.7122368
3839,egs39551,0.00064915,0.00305976,32.62320868,32.60540557,32.94214078,32.66598927,7.78278095,1.23266959,1.02164344,165.26437407,0.02303574,3.50250622,0.50011045,13.53568676,32.15467201,31.70094611,0.01820501,3.67035288,0.73315102,0.86370804,172.59726562,1.89194396,1.37480461,1.98609759,2.52946399,3.04603111,3.5601944,4.09448221,4.67472782,5.32850418,6.0909328,0.42860473,0.2332101,0.16199791,0.00160829,0.10133731,0.0,0.03512753,1.02758623,0.45027773,0.07854579,-1.2793144,0.81051001
3840,egs39554,-1.028e-05,0.00390978,32.57767209,32.54279196,33.35344121,33.3425182,12.97663715,2.89466323,1.65827172,96.31671979,0.01882244,5.83138958,0.87153813,5.41284517,32.30668559,32.2752124,0.01667324,7.53475435,1.2709813,0.36889937,94.77355704,3.66835787,1.85396829,2.74507696,3.75679487,4.41921371,5.03102664,6.12591694,7.28086345,8.743616,10.04918006,0.50313655,0.30047401,0.15637105,0.00106163,0.12660738,0.00173207,0.14101912,0.45270945,0.43925841,0.22854492,-1.44872475,0.83485192
3841,egs39557,0.00013913,0.0075278,28.62632733,30.6497782,29.08411797,31.25599242,5.87343443,1.27490053,1.19901601,134.52967863,0.06910664,2.03518547,49.99998544,6.88441476,27.98875254,30.37170908,6.189e-05,90.5096577,20.99999999,0.6374283,165.93260436,2.94076224,1.0,1.23602449,1.60297783,1.94574472,2.28665813,2.64675586,3.06353723,3.61676602,4.33042313,0.46629334,0.27732909,0.13467138,0.00252843,0.0794187,0.0,0.02506394,0.79671572,0.47610593,0.40480206,-0.94803533,0.73088572
3842,egs39563,0.00024252,0.00428329,31.60358427,32.62910468,31.78705919,33.36726866,8.70223449,1.49549285,1.08490389,103.78980911,0.02632079,4.25798473,0.66239327,1.63193752,30.67467779,32.33213904,0.02746217,4.70104714,0.73441132,0.56642729,98.85689731,3.06042975,1.31271419,1.93560845,2.61495295,3.25607943,3.86158197,4.51711703,5.1701672,5.80177077,6.66522153,0.47674306,0.23704933,0.14428215,0.00139223,0.07724337,0.0,0.03893421,0.4171902,0.40334144,0.14780229,-1.137838,0.81580456
3843,egs39581,5.645e-05,0.00267418,29.55765145,33.49576044,30.40057265,33.4812637,8.30386063,2.14066072,1.71627232,64.89858321,0.00884461,5.32233452,2.03214043,6.94813899,29.38207578,32.61509384,0.01160028,5.05976558,1.09407311,0.65471438,63.02848663,1.85752412,1.2798996,2.04149043,2.66301456,3.26842993,3.91247971,4.62131248,5.31331628,5.98282348,6.75444459,0.46695884,0.23713755,0.14446501,0.00143292,0.13272998,0.0,0.07924141,0.72053979,0.37603625,0.57132596,-1.26095695,0.81534293
3844,egs39582,-6.042e-05,0.00255863,28.54090632,27.49789935,29.43853777,27.51616208,15.58413709,2.42469333,1.61330626,17.79543444,0.00288852,12.9999965,3.57360878,4.29488772,28.24717336,26.37027821,0.00273567,17.12763002,2.90161653,0.41079028,16.91972882,3.32478554,2.01012826,2.8515501,3.71181874,5.10302104,6.27064841,7.4965246,9.07204287,10.58730606,12.49734662,0.56970446,0.29950536,0.1674438,0.00076742,0.35666997,0.02953812,0.13205485,0.33167916,0.47558512,0.33129184,-1.9003265,0.82668037
3845,egs39583,-0.00036741,0.00564542,31.50626506,30.55241918,31.59315607,31.04970751,3.56243158,1.40195955,1.27380037,66.49921818,0.06000523,1.83167791,0.50003798,23.73363031,30.64531121,30.17610818,0.15535859,1.39928638,0.79072949,0.77910867,82.23845619,1.94784362,1.0,1.08828141,1.2986456,1.52620735,1.77599121,2.05608233,2.38112169,2.7836382,3.37489103,0.40787158,0.27881894,0.27343614,0.00285124,0.08044485,0.0,0.11966011,,0.47934307,0.05977133,-0.79499432,0.69779261
3846,egs39588,-7.486e-05,0.0028925,46.20837509,43.69889412,46.47059692,43.78918195,15.59015748,1.2577278,0.82112278,104.94124506,0.00875391,6.13337973,0.5000032,39.64288265,45.05131017,40.78179887,0.006813,7.72953728,0.26143764,0.47726384,87.89578136,1.48962368,2.78496889,3.96313357,5.09667851,5.78976342,6.61996959,7.6224721,9.0176548,10.81550579,13.26224039,0.43600812,0.3017609,0.36088113,0.00193593,0.37169877,0.0,0.3550585,0.59346251,0.44159832,0.59860679,-0.64685188,0.91732808
3847,egs39593,-0.00024643,0.00225935,30.53878635,30.52407957,32.14356648,33.97049147,14.23411078,5.32122631,2.08717646,70.48330512,0.02017749,8.36824855,0.5,9.81530815,31.32290311,33.34618855,0.0333824,2.02528768,0.1636263,0.31924131,71.5081832,4.19957315,3.11646664,4.55203368,5.73043827,6.60140427,7.3994432,8.30677766,9.22994522,10.41685211,11.72707632,0.35953103,0.19999071,0.08045108,0.00053641,0.29357978,0.10640501,0.21789271,0.33026945,0.36395755,0.38724876,-0.80210732,0.87919127
3848,egs39594,0.00226701,0.00323321,31.51496373,31.54981595,31.66814203,32.22150892,9.40822629,2.76238364,2.46010094,71.20668832,0.10967743,3.72674653,0.50004052,30.09682404,30.82441689,31.43909763,0.07190077,3.93473697,1.18798528,0.83096997,66.77232087,10.17060478,1.39801345,2.07446786,2.67857613,3.27154005,3.89386239,4.5817925,5.29073508,6.07474724,7.3360039,0.4666215,0.27507895,0.04854314,0.00031658,0.17778119,0.06096993,0.04564958,0.24686648,0.48097009,0.07235071,-1.37473527,0.81148542
3849,egs39597,0.00054296,0.0030361,30.64065451,31.09644926,30.78111702,31.23021264,13.48528358,1.03512082,0.88812132,154.93873615,0.00660362,8.16386614,1.21102009,2.59336101,29.93911519,30.40328546,0.00508482,9.12481782,1.34045106,0.99999984,88.02215876,3.49092525,2.23246405,3.3606539,4.2828519,5.14849167,6.25072718,7.33202168,8.56919242,9.857403,11.26007343,0.46733872,0.25561068,0.28306653,0.000868,0.21091985,0.0,0.16075085,0.89950364,0.51379891,0.38305304,-1.59229282,0.89790377
3850,egs39598,0.00097386,0.00665069,30.74278936,32.51281072,31.36786542,33.05899831,11.82632234,1.36124316,1.01630446,98.92861031,0.00254089,8.23794283,5.02038763,11.53867938,30.37520266,32.36713121,6.437e-05,90.50466914,13.76798742,0.33149423,96.33151158,1.62005893,1.3413279,1.95816956,2.58886397,3.29995312,4.17908261,5.31359653,7.04901572,8.6707425,9.77033493,0.64620599,0.3688285,0.46535384,0.00407866,0.16641596,0.0,0.37027368,1.07568583,0.50546342,0.45660241,-0.67086389,0.82007924
3851,egs39602,0.00016366,0.00365464,33.52837872,32.5650733,33.77130806,33.41258218,9.04737695,3.01742336,2.02267681,134.47061317,0.02999808,4.57154547,0.88088986,2.819953,32.78523381,32.40735029,0.03654147,4.60280898,0.85604892,0.5211287,131.38143099,4.06283242,1.34143928,2.1163944,2.77547208,3.42431519,4.0942306,4.79318886,5.53867216,6.32524143,7.33665876,0.4754805,0.25332602,0.09784145,0.0008945,0.06234662,0.0,0.01857765,0.59072477,0.45301492,0.07831705,-1.21447171,0.80811726
3852,egs39607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,egs39622,-0.00040984,0.00221525,35.53541661,32.55813375,35.97742243,33.27238631,6.23457475,2.16781249,2.0169292,140.95467057,0.02888113,3.00172151,0.73841044,0.38198696,34.89887158,32.29383578,0.03513997,2.82083382,0.6815176,0.84906304,121.14714846,2.18426359,1.29723116,1.77546308,2.16687585,2.53459192,2.90981409,3.32642623,3.80440808,4.34562881,4.98685598,0.38874098,0.23396158,0.07245144,0.00100641,0.08417134,0.0,0.02004349,0.29783243,0.46050068,0.04320877,-1.22833206,0.79204436
3854,egs39623,2.37e-06,0.00509911,32.99702675,32.799172,33.02238925,32.69716762,15.97663528,0.94748264,0.75099476,77.96867687,0.00670139,7.83446546,1.39455902,14.63723741,31.97808074,31.64631889,0.00373997,10.6819508,2.06690563,0.83146741,99.85518999,3.68645693,1.9961731,2.98350486,4.03931676,5.31900174,6.45339799,7.89520052,10.11869555,12.02617248,13.33728939,0.60540068,0.31527912,0.48819172,0.00138023,0.2848245,0.0,0.46544392,0.82991158,0.51214069,0.41693632,-2.09995775,0.82568467
3855,egs39624,-0.00038549,0.00236368,30.53908385,30.52538805,31.40990498,30.88105681,10.99777392,2.70306563,2.03627402,176.58625067,0.00516512,7.99999926,3.96574004,21.94317231,30.42255968,29.89775371,0.01020123,7.40676577,1.05606594,0.59113989,0.91041383,2.8677587,1.83072131,2.64032273,3.47835349,4.36455149,5.17604186,5.94586929,6.75230772,7.68712166,8.76723312,0.46410674,0.22886477,0.11598236,0.00082185,0.12354919,0.0,0.06021823,0.93482747,0.36288702,0.21916849,-1.41829313,0.85569558
3856,egs39627,0.00025297,0.00303735,30.12819604,33.12691283,30.24770872,33.40982513,23.8444031,0.91792581,0.51128693,138.98670148,0.00057554,19.17923434,3.57049695,45.11343638,29.96835029,32.93574073,0.0006298,14.76800075,2.59445722,0.99999982,118.56580556,1.59589048,2.99571554,4.58433099,7.39445685,9.56879363,11.50945145,13.53605054,17.30379435,19.72741776,21.38041236,0.63379428,0.26896145,0.64393354,0.00189854,0.68756178,0.00656557,0.86707326,1.03121175,0.60846052,0.73104062,-1.02731475,0.82333828
3857,egs39630,-0.0011695,0.00763306,33.00098001,31.99899135,32.91931358,32.11278269,10.53988807,0.95016712,0.51854098,136.55042236,0.02670135,4.25583791,0.5391807,11.62687626,31.90383697,31.00903047,0.03190729,4.56576635,0.60807949,0.40194664,150.48334744,2.46731953,1.73149443,2.29352902,2.81477501,3.40749683,4.13401867,4.93684799,5.72855521,6.64426108,8.01848261,0.46194245,0.28771976,0.31204427,0.00307355,0.13716114,0.0,0.08288601,0.98488138,0.49105838,0.28601908,-1.02863004,0.82104238
